Date,Open,High,Low,Close,Adj Close,Volume
2022-04-19,7283416992,7297394043,7199231934,7199231934,7199231934,214778100
2022-04-20,722687207,7262558105,7184964844,7227361816,7227361816,266258400
2022-04-21,724949707,7294671875,7245726074,7276192871,7276192871,177135800
2022-04-22,7251980957,729147998,7174810059,7225605957,7225605957,249844600
2022-04-23,,,,,,
2022-04-24,,,,,,
2022-04-25,7204161133,7234314941,7121859863,7215979004,7215979004,212314600
2022-04-26,7208922852,7247475098,716165918,7232152832,7232152832,197362000
2022-04-27,7211710938,7226019043,7175066895,719676416,719676416,201981800
2022-04-28,726027002,7267111816,7204599121,7228914063,7228914063,194334400
2022-04-29,,,,,,
2022-04-30,,,,,,
2022-05-01,,,,,,
2022-05-02,,,,,,
2022-05-03,,,,,,
2022-05-04,,,,,,
2022-05-05,,,,,,
2022-05-06,,,,,,
2022-05-07,,,,,,
2022-05-08,,,,,,
2022-05-09,7154916992,7156483887,6896999023,6909750977,6909750977,212774700
2022-05-10,6747562988,6832098145,6662611816,6819793945,6819793945,193141700
2022-05-11,6833193848,690221582,6796295898,6816203125,6816203125,0
2022-05-12,6802328125,6802328125,6576309082,6599839844,6599839844,194742800
2022-05-13,6586577148,663301416,6509878906,6597993164,6597993164,177689000
2022-05-14,,,,,,
2022-05-15,,,,,,
2022-05-16,,,,,,
2022-05-17,6603893066,6703050781,657413623,6644466797,6644466797,195947200
2022-05-18,6676394043,6804907227,6648940918,6793414063,6793414063,192322000
2022-05-19,6719756836,6851717773,6620684082,6823334961,6823334961,234684500
2022-05-20,6839016113,6965105957,6804907227,6918144043,6918144043,193153300
2022-05-21,,,,,,
2022-05-22,,,,,,
2022-05-23,6930938965,6972180176,6802712891,6840774902,6840774902,181821900
2022-05-24,6859222168,6941666992,6822140137,6914141113,6914141113,197751100
2022-05-25,691464502,694448291,6858695801,6883503906,6883503906,173878500
2022-05-26,,,,,,
2022-05-27,6948226074,7032821777,6938292969,7026255859,7026255859,196905500
2022-05-28,,,,,,
2022-05-29,,,,,,
2022-05-30,7052172852,7069250977,6974616211,7037564941,7037564941,201457000
2022-05-31,7064226074,7148970215,7033755859,7148970215,7148970215,279640300
2022-06-01,,,,,,
2022-06-02,7130601074,7209079102,7117979004,7148723145,7148723145,227362900
2022-06-03,7176682129,7233995117,7170692871,7182960938,7182960938,240581300
2022-06-04,,,,,,
2022-06-05,,,,,,
