Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,5997.830078,6166.628906,5929.047852,6153.632813,6153.632813,785285700
2021-01-08,6190.948242,6465.532227,6190.101074,6428.314941,6428.314941,1487075900
2021-01-15,6447.984863,6504.992188,6288.978027,6413.892090,6413.892090,1185586700
2021-01-22,6419.573242,6428.497070,5957.551758,5979.387207,5979.387207,823623300
2021-01-29,6010.342773,6179.368164,5735.469238,6107.215820,6107.215820,885975700
2021-02-05,6136.393066,6286.291016,6090.980957,6222.520996,6222.520996,698152100
2021-02-12,6244.384766,6314.555176,6200.308105,6200.308105,6200.308105,605492100
2021-02-19,6196.898926,6312.873047,6173.594238,6289.645996,6289.645996,794616000
2021-02-26,6246.316895,6394.452148,6184.517090,6290.798828,6290.798828,1053815300
2021-03-05,6263.043945,6325.515137,6167.717773,6264.679199,6264.679199,619340400
2021-03-12,6316.880859,6387.735840,6268.838867,6347.829102,6347.829102,766961900
2021-03-19,6346.008789,6356.160156,6058.842773,6122.875977,6122.875977,750175700
2021-03-26,6141.605957,6230.990234,5892.645020,6011.456055,6011.456055,587019300
2021-04-02,6040.055176,6073.914063,5944.420898,6071.724121,6071.724121,559509900
2021-04-09,6101.723145,6113.155762,5883.523926,6079.500977,6079.500977,672946100
2021-04-16,6102.377930,6115.620117,5980.455078,5994.184082,5994.184082,681688500
2021-04-23,6000.912109,6027.752930,5950.868164,6012.960938,6012.960938,655900000
2021-04-30,6026.527832,6033.899902,5932.317871,5970.240234,5970.240234,682084900
2021-05-07,5987.330078,5994.330078,5911.375977,5938.351074,5938.351074,362791000
2021-05-14,5950.137207,5958.792969,5751.340820,5797.597168,5797.597168,563259000
2021-05-21,5824.109863,5904.837891,5742.038086,5841.828125,5841.828125,631547800
2021-05-28,5875.270996,6091.513184,5833.342773,6091.513184,6091.513184,710391800
2021-06-04,6091.129883,6111.445801,5972.449219,6107.538086,6107.538086,1078932100
2021-06-11,6118.379883,6134.881836,6034.827148,6068.446777,6068.446777,914323900
2021-06-18,6065.519043,6130.096191,5884.917969,6012.056152,6012.056152,917298900
2021-06-25,6027.220215,6067.791016,5913.590820,6005.958008,6005.958008,851226200
2021-07-02,6020.074219,6080.222168,5985.354004,6039.895996,6039.895996,764546200
2021-07-09,6037.003906,6114.286133,5947.618164,6046.753906,6046.753906,723981600
2021-07-16,6063.421875,6137.546875,6015.148926,6137.546875,6137.546875,583846900
2021-07-23,6145.761230,6166.305176,6068.512207,6120.727051,6120.727051,818761100
2021-07-30,6136.368164,6218.645996,6048.101074,6205.416992,6205.416992,1176275600
2021-08-06,6223.833984,6263.539063,6042.475098,6139.651855,6139.651855,951067900
2021-08-13,6154.051758,6179.895996,5958.043945,5992.321777,5992.321777,758829400
2021-08-20,5988.757813,6138.497070,5938.407227,6058.080078,6058.080078,1021039500
2021-08-27,6052.827148,6169.056152,6021.954102,6078.229004,6078.229004,879391000
2021-09-03,6085.627930,6150.357910,5982.766113,6068.219238,6068.219238,937116800
2021-09-10,6059.154785,6137.668945,6047.608887,6109.941895,6109.941895,961011000
2021-09-17,6098.877930,6148.146973,5996.407227,6142.711914,6142.711914,978583600
2021-09-24,6142.287109,6286.942871,6086.263184,6286.942871,6286.942871,1108970900
2021-10-01,6269.237793,6458.638184,6202.905762,6416.395996,6416.395996,1131125400
2021-10-08,6440.000000,6637.399902,6436.517090,6626.113770,6626.113770,1012331700
2021-10-15,6645.259766,6687.133789,6573.342773,6632.972168,6632.972168,752283900
2021-10-22,6620.659180,6680.117188,6509.877930,6524.076172,6524.076172,893460300
2021-10-29,6561.712891,6627.851074,6480.009766,6586.442871,6586.442871,846235600
2021-11-05,6600.722168,6704.463867,6550.117188,6691.341797,6691.341797,876570300
2021-11-12,6710.853027,6714.158203,6592.228027,6636.469238,6636.469238,1074128600
2021-11-19,6651.778809,6754.463867,6651.778809,6699.346191,6699.346191,1103458200
2021-11-26,6688.568848,6691.711914,6484.578125,6583.819824,6583.819824,865228100
2021-12-03,6588.014160,6643.932129,6525.984863,6643.932129,6643.932129,1022149700
2021-12-10,6618.686035,6688.378906,6579.363770,6594.797852,6594.797852,1030794600
2021-12-17,6584.887207,6609.044922,6529.592773,6555.550781,6555.550781,975216100
2021-12-24,6559.088867,6621.579102,6554.979980,6581.481934,6581.481934,939734200
2021-12-31,6586.259766,6738.109863,6586.132813,6653.351074,6653.351074,727523800
2022-01-07,6669.511230,6727.767090,6625.756836,6658.355957,6658.355957,871166700
2022-01-14,6653.645996,6711.821777,6534.270020,6626.871094,6626.871094,791497500
2022-01-21,6626.348145,6726.373047,6523.929199,6611.161133,6611.161133,948269900
2022-01-28,6618.717773,6730.598145,6603.491211,6683.851074,6683.851074,792464900
2022-02-04,6697.942871,6874.351074,6685.403809,6823.642090,6823.642090,1192017400
2022-02-11,6813.607910,6859.706055,6698.508789,6835.117188,6835.117188,1082666100
2022-02-18,6837.519043,6929.911133,6758.860840,6817.819824,6817.819824,1149072600
2022-02-25,6825.371094,6996.935059,6822.244141,6868.401855,6868.401855,733698000
2022-03-04,6921.315918,6936.988770,6814.183105,6924.007813,6924.007813,1159026100
2022-03-11,6872.631836,7032.702148,6853.857910,6964.384766,6964.384766,925856400
2022-03-18,6981.262207,7049.685059,6926.414063,7049.685059,7049.685059,1082257500
2022-03-25,7050.553223,7099.497070,6978.398926,7071.441895,7071.441895,934353900
2022-04-01,7093.699219,7148.298828,7040.491211,7127.367188,7127.367188,937021500
2022-04-08,7157.309082,7355.299805,7146.585938,7235.532227,7235.532227,1280505600
2022-04-15,7245.503906,7297.394043,7184.964844,7276.192871,7276.192871,868938000
2022-04-22,7251.980957,7291.479980,7121.859863,7228.914063,7228.914063,1055837400
2022-04-29,null,null,null,null,null,null
2022-05-06,7154.916992,7156.483887,6576.309082,6599.839844,6599.839844,600659200
2022-05-13,6586.577148,6851.717773,6509.878906,6823.334961,6823.334961,800642700
2022-05-20,6839.016113,6972.180176,6802.712891,6883.503906,6883.503906,746604800
2022-05-27,6948.226074,7209.079102,6938.292969,7148.723145,7148.723145,905365700
2022-06-03,7176.682129,7257.997070,7056.174805,7182.830078,7182.830078,1277582300
2022-06-10,7143.241211,7160.116211,6924.952148,7050.326172,7050.326172,1285147900
2022-06-17,6987.751953,7063.258789,6859.599121,6998.267090,6998.267090,1213700900
2022-06-24,6998.348145,7070.519043,6897.675781,6911.582031,6911.582031,884986200
2022-07-01,6911.582031,6940.979980,6559.637207,6652.586914,6652.586914,809900900
2022-07-08,6652.666992,6757.086914,6607.702148,6690.086914,6690.086914,806034300
2022-07-15,6690.086914,6893.375977,6611.925781,6864.130859,6864.130859,799108300
2022-07-22,6864.130859,6984.532227,6850.488770,6956.816895,6956.816895,1294556400
2022-07-29,6956.896973,7075.560059,6902.629883,7057.348145,7057.348145,1221240400
2022-08-05,7057.348145,7181.100098,7021.672852,7160.384766,7160.384766,1102819900
2022-08-12,7160.384766,7186.558105,7080.752930,7186.558105,7186.558105,938822400
2022-08-19,7186.598145,7230.110840,7064.500977,7174.208008,7174.208008,1200358800
2022-08-26,7174.288086,7223.125977,7015.347168,7153.104004,7153.104004,1348209800
2022-09-02,7153.104004,7287.700195,7146.811035,7232.017090,7232.017090,1546297000
2022-09-09,7232.057129,7377.495117,7206.372070,7305.601074,7305.601074,1384152000
2022-09-16,7305.601074,7306.163086,7127.457031,7218.905762,7218.905762,1413212800
2022-09-23,7219.025879,7219.025879,7023.210938,7036.198242,7036.198242,1033668300
2022-09-30,7036.198242,7135.908203,6926.859863,7076.623047,7076.623047,1002170200
2022-10-07,7076.623047,7081.018066,6870.282227,6880.625000,6880.625000,1085535000
2022-10-14,6880.665039,6986.205078,6747.379883,6980.651855,6980.651855,1001792600
2022-10-21,6980.691895,7108.815918,6974.962891,7091.761230,7091.761230,984758100
2022-10-28,7091.761230,7128.136230,6962.853027,7034.573242,7034.573242,913986100
2022-11-04,7034.573242,7111.439941,6956.288086,6966.836914,6966.836914,943998300
2022-11-11,6966.996094,7106.060059,6955.528809,7044.985840,7044.985840,890240700
2022-11-18,7045.025879,7108.831055,7026.391113,7080.515137,7080.515137,824971100
2022-11-25,7080.554199,7090.276855,6990.900879,7020.803223,7020.803223,951513400
2022-12-02,7020.803223,7053.902832,6683.628906,6804.227051,6804.227051,775504700
2022-12-09,6804.227051,6854.098145,6641.810059,6751.859863,6751.859863,1018255100
2022-12-16,6751.859863,6844.121094,6693.765137,6824.432129,6824.432129,703933200
2022-12-23,6824.393066,6953.039063,6784.586914,6860.077148,6860.077148,621229900
2022-12-30,6860.116211,6888.735840,6838.588867,6850.619141,6850.619141,129302000
