Date,Open,High,Low,Close,Adj Close,Volume
2022-09-05,7177.139160,7287.700195,7147.976074,7242.655762,7242.655762,1535050500
2022-09-12,7242.695801,7377.495117,7163.073242,7168.870117,7168.870117,1462367300
2022-09-19,7168.950195,7252.186035,7127.457031,7178.583008,7178.583008,1266925400
2022-09-26,7178.502930,7178.502930,6926.859863,7040.797852,7040.797852,1036700200
2022-10-03,7040.797852,7135.908203,6995.062012,7026.783203,7026.783203,1020558200
2022-10-10,7026.663086,7026.663086,6814.529785,6814.529785,6814.529785,1046699200
2022-10-17,6814.529785,7058.911133,6747.379883,7017.770996,7017.770996,995211200
2022-10-24,7017.811035,7108.815918,7016.702148,7056.040039,7056.040039,989950000
2022-10-31,7056.040039,7128.136230,6962.853027,7045.526855,7045.526855,907843500
2022-11-07,7045.526855,7111.439941,6956.288086,7089.206055,7089.206055,989493100
2022-11-14,7089.206055,7104.764160,6955.528809,7082.181152,7082.181152,831349300
2022-11-21,7082.181152,7108.831055,7013.221191,7053.149902,7053.149902,816522900
2022-11-28,7053.109863,7090.276855,6967.950195,7019.639160,7019.639160,932257000
2022-12-05,7019.639160,7053.902832,6683.628906,6715.118164,6715.118164,763168800
2022-12-12,6715.118164,6854.098145,6641.810059,6812.192871,6812.192871,1047258100
2022-12-19,6812.153809,6844.121094,6715.044922,6800.672852,6800.672852,668236600
2022-12-26,6800.712891,6953.039063,6786.981934,6850.619141,6850.619141,630101600
2023-01-02,6850.740234,6908.001953,6598.645996,6684.558105,6684.558105,699526200
2023-01-09,6684.558105,6726.965820,6557.919922,6641.830078,6641.830078,720167700
2023-01-16,6641.830078,6874.931152,6627.696777,6874.931152,6874.931152,895567700
2023-01-23,6874.931152,6932.708984,6815.785156,6898.980957,6898.980957,704965800
2023-01-30,6899.021973,6951.966797,6827.243164,6911.731934,6911.731934,824430200
2023-02-06,6911.731934,6961.918945,6803.417969,6880.329102,6880.329102,806734800
2023-02-13,6880.329102,6946.034180,6868.279785,6895.713867,6895.713867,878947100
2023-02-20,6895.855957,6923.672852,6781.229004,6856.576172,6856.576172,724079700
2023-02-27,6856.576172,6890.354004,6804.476074,6813.636230,6813.636230,696678400
2023-03-06,6813.918945,6856.568848,6728.190918,6765.301758,6765.301758,666518500
2023-03-13,6765.018066,6812.874023,6542.791992,6678.236816,6678.236816,1057790300
2023-03-20,6678.236816,6776.904785,6587.688965,6762.253906,6762.253906,420955200
2023-03-27,6762.253906,6868.632813,6704.751953,6805.276855,6805.276855,684102800
2023-04-03,6805.276855,6867.336914,6781.523926,6792.765137,6792.765137,555847900
2023-04-10,6792.765137,6838.071777,6735.192871,6818.574219,6818.574219,740731000
2023-04-17,6818.714844,6839.758789,6765.142090,6821.807129,6821.807129,198520900
2023-04-24,6821.807129,6971.910156,6821.599121,6915.715820,6915.715820,412380900
2023-05-01,6915.715820,6920.335938,6733.775879,6787.630859,6787.630859,543494300
2023-05-08,6787.491211,6820.123047,6704.565918,6707.763184,6707.763184,869888600
2023-05-15,6708.463867,6729.299805,6656.647949,6700.561035,6700.561035,640965200
2023-05-22,6700.561035,6772.646973,6669.235840,6687.000977,6687.000977,805878600
2023-05-29,6687.280762,6708.367188,6562.955078,6633.261230,6633.261230,953648700
2023-06-05,6633.261230,6703.824219,6578.755859,6694.023926,6694.023926,898820200
2023-06-12,6694.583984,6744.644043,6660.909180,6698.546875,6698.546875,836808900
2023-06-19,6698.546875,6717.976074,6626.148926,6639.732910,6639.732910,681954900
2023-06-26,6639.732910,6679.625977,6622.184082,6661.878906,6661.878906,268366000
2023-07-03,6661.735840,6766.272949,6660.824219,6716.458984,6716.458984,758610900
2023-07-10,6716.458984,6874.775879,6716.458984,6869.571777,6869.571777,777914500
2023-07-17,6869.712891,6931.271973,6798.432129,6880.801758,6880.801758,600841300
2023-07-24,6880.801758,6966.166992,6857.368164,6900.229980,6900.229980,755582800
2023-07-31,6900.229980,6934.387207,6833.979980,6852.841797,6852.841797,833783100
2023-08-07,6852.841797,6915.050781,6852.841797,6879.979004,6879.979004,816860100
2023-08-14,6879.979004,6928.629883,6823.753906,6859.912109,6859.912109,594594000
2023-08-21,6860.053223,6959.432129,6859.422852,6895.442871,6895.442871,809797900
2023-08-28,6895.868164,7008.486816,6895.868164,6977.653809,6977.653809,968078700
2023-09-04,null,null,null,null,null,null
