Date,Open,High,Low,Close,Adj Close,Volume
2022-08-31,7159.513184,7287.700195,7073.222168,7233.154785,7233.154785,1449676500
2022-09-07,7233.154785,7345.456055,7166.625977,7318.016113,7318.016113,1465570100
2022-09-14,7317.895996,7377.495117,7151.615234,7196.951172,7196.951172,1408815200
2022-09-21,7196.871094,7225.550781,7039.241211,7112.449219,7112.449219,1154955300
2022-09-28,7112.409180,7156.979980,6926.859863,7072.255859,7072.255859,1012479300
2022-10-05,7072.294922,7135.908203,6937.809082,6939.145020,6939.145020,1081725900
2022-10-12,6939.145020,6990.587891,6747.379883,6834.494141,6834.494141,1011787900
2022-10-19,6834.494141,7108.815918,6806.113770,7048.379883,7048.379883,999950500
2022-10-26,7048.419922,7128.136230,7016.702148,7052.303223,7052.303223,948046600
2022-11-02,7052.303223,7111.439941,6962.853027,7050.125977,7050.125977,909850600
2022-11-09,7050.085938,7106.060059,6956.288086,7035.500000,7035.500000,944485500
2022-11-16,7035.500000,7108.831055,6955.528809,7030.587891,7030.587891,829286500
2022-11-23,7030.626953,7104.889160,6990.900879,7012.068848,7012.068848,827429200
2022-11-30,7012.108887,7090.276855,6862.564941,6892.569824,6892.569824,895951300
2022-12-07,6892.569824,6892.663086,6641.810059,6810.315918,6810.315918,978772700
2022-12-14,6810.355957,6854.098145,6693.765137,6768.315918,6768.315918,796363900
2022-12-21,6768.315918,6933.889160,6763.696777,6923.026855,6923.026855,627735400
2022-12-28,6923.065918,6953.039063,6786.981934,6888.757813,6888.757813,657429100
2023-01-04,6888.798828,6900.603027,6570.243164,6622.499023,6622.499023,713753300
2023-01-11,6622.539063,6801.871094,6557.919922,6767.339844,6767.339844,811928600
2023-01-18,6767.178223,6906.791016,6721.463867,6860.854004,6860.854004,719845200
2023-01-25,6860.854004,6932.708984,6815.785156,6839.341797,6839.341797,794643500
2023-02-01,6838.916016,6951.966797,6835.757813,6935.300781,6935.300781,854528700
2023-02-08,6935.300781,6961.918945,6803.417969,6941.854980,6941.854980,866875400
2023-02-15,6941.854980,6946.034180,6863.670898,6873.404785,6873.404785,822300300
2023-02-22,6873.263184,6890.354004,6781.229004,6843.238770,6843.238770,699566900
2023-03-01,6843.098145,6889.514160,6758.000977,6766.757813,6766.757813,678570200
2023-03-08,6766.757813,6824.664063,6635.375977,6641.813965,6641.813965,697467600
2023-03-15,6641.813965,6709.860840,6542.791992,6691.610840,6691.610840,1023766900
2023-03-22,6694.017090,6776.904785,6692.166016,6760.328125,6760.328125,407871000
2023-03-29,6760.328125,6868.632813,6760.328125,6833.178223,6833.178223,681836400
2023-04-05,6833.178223,6867.336914,6735.192871,6811.313965,6811.313965,587591400
2023-04-12,6811.455078,6839.758789,6764.659180,6821.807129,6821.807129,648478900
2023-04-19,null,null,null,null,null,null
2023-04-26,6821.807129,6971.910156,6814.344238,6863.301758,6863.301758,548861000
2023-05-03,6863.301758,6865.611816,6733.775879,6779.979980,6779.979980,758736900
2023-05-10,6780.400879,6820.123047,6656.647949,6676.563965,6676.563965,817116700
2023-05-17,6676.423828,6772.646973,6661.467773,6736.684082,6736.684082,671722000
2023-05-24,6736.684082,6755.882813,6617.236816,6636.422852,6636.422852,814747800
2023-05-31,6636.422852,6677.567871,6562.955078,6618.922852,6618.922852,999624900
2023-06-07,6619.062988,6744.038086,6578.755859,6719.014160,6719.014160,849547200
2023-06-14,6718.874023,6744.644043,6626.148926,6660.455078,6660.455078,781230000
2023-06-21,6660.455078,6717.976074,6622.184082,6661.878906,6661.878906,670619800
2023-06-28,6661.735840,6713.993164,6660.824219,6681.753906,6681.753906,271824000
2023-07-05,6681.753906,6796.923828,6676.934082,6796.923828,6796.923828,770831900
2023-07-12,6796.923828,6931.271973,6783.741211,6830.203125,6830.203125,821038200
2023-07-19,6830.061035,6944.620117,6827.999023,6917.710938,6917.710938,574261400
2023-07-26,6917.710938,6966.166992,6857.368164,6886.496094,6886.496094,822514300
2023-08-02,6886.496094,6925.014160,6833.979980,6868.812988,6868.812988,771161000
2023-08-09,6868.812988,6928.629883,6823.753906,6915.101074,6915.101074,823526800
2023-08-16,6915.101074,6927.448242,6855.888184,6916.450195,6916.450195,649311300
2023-08-23,6916.450195,6964.733887,6869.632813,6957.834961,6957.834961,873350400
2023-08-30,6958.259766,7014.479980,6924.225098,6991.708008,6991.708008,875995800
2023-09-06,6991.708008,7020.966797,6900.586914,6933.969238,6933.969238,845771600
2023-09-13,6934.109863,7011.878906,6903.234863,6980.320801,6980.320801,971820100
2023-09-20,6980.320801,7046.475098,6913.816895,6923.799805,6923.799805,845786600
2023-09-27,6923.799805,6992.626953,6913.352051,6940.887207,6940.887207,646130600
2023-10-04,6940.887207,6954.008789,6839.857910,6922.187988,6922.187988,769728300
2023-10-11,6922.187988,6986.882813,6878.263184,6939.615234,6939.615234,1131705800
2023-10-18,6939.615234,6968.254883,6730.875977,6806.762207,6806.762207,897492900
2023-10-25,6806.898926,6878.560059,6666.410156,6752.210938,6752.210938,838458100
2023-11-01,6751.938965,6887.022949,6639.824219,6843.790039,6843.790039,1081352800
2023-11-08,6843.653809,6865.077148,6760.102051,6809.263184,6809.263184,405526200
